,timestamp,owner,target,friendship,romance,interaction_score,statuses
708,0003-11-01T00:00:00,2,131,100,100,2,
709,0003-11-01T00:00:00,2,148,100,100,3,
710,0003-11-01T00:00:00,2,130,100,100,2,
711,0003-11-01T00:00:00,2,166,100,100,3,
712,0003-11-01T00:00:00,2,162,73,74,1,
713,0003-11-01T00:00:00,2,140,70,71,1,
714,0003-11-01T00:00:00,2,134,100,100,3,
715,0003-11-01T00:00:00,2,467,100,100,3,
716,0003-11-01T00:00:00,2,447,100,100,3,
717,0003-11-01T00:00:00,2,448,100,100,3,
718,0003-11-01T00:00:00,2,22,100,100,3,EmployeeOf
719,0003-11-01T00:00:00,2,458,100,100,3,
720,0003-11-01T00:00:00,2,468,100,100,3,
721,0003-11-01T00:00:00,2,471,100,100,2,
722,0003-11-01T00:00:00,2,26,100,100,3,
723,0003-11-01T00:00:00,2,452,100,100,3,
724,0003-11-01T00:00:00,2,831,100,100,3,
725,0003-11-01T00:00:00,2,828,100,100,3,
726,0003-11-01T00:00:00,2,827,100,100,3,
727,0003-12-01T00:00:00,2,3,100,100,3,
728,0003-12-01T00:00:00,2,13,100,100,3,
729,0003-12-01T00:00:00,2,18,100,100,2,
730,0003-12-01T00:00:00,2,12,100,100,3,
731,0003-12-01T00:00:00,2,23,100,100,3,
732,0003-12-01T00:00:00,2,4,88,89,1,CoworkerOf
733,0003-12-01T00:00:00,2,32,100,100,2,
734,0003-12-01T00:00:00,2,7,-100,-100,3,
735,0003-12-01T00:00:00,2,159,100,100,3,
736,0003-12-01T00:00:00,2,6,100,100,3,
737,0003-12-01T00:00:00,2,20,100,100,3,
738,0003-12-01T00:00:00,2,161,100,100,3,
739,0003-12-01T00:00:00,2,131,100,100,2,
740,0003-12-01T00:00:00,2,148,100,100,3,
741,0003-12-01T00:00:00,2,130,100,100,2,
742,0003-12-01T00:00:00,2,166,100,100,3,
743,0003-12-01T00:00:00,2,162,76,77,1,
744,0003-12-01T00:00:00,2,140,73,74,1,
745,0003-12-01T00:00:00,2,134,100,100,3,
746,0003-12-01T00:00:00,2,467,100,100,3,
747,0003-12-01T00:00:00,2,447,100,100,3,
748,0003-12-01T00:00:00,2,448,100,100,3,
749,0003-12-01T00:00:00,2,22,100,100,3,EmployeeOf
750,0003-12-01T00:00:00,2,458,100,100,3,
751,0003-12-01T00:00:00,2,468,100,100,3,
752,0003-12-01T00:00:00,2,471,100,100,2,
753,0003-12-01T00:00:00,2,26,100,100,3,
754,0003-12-01T00:00:00,2,452,100,100,3,
755,0003-12-01T00:00:00,2,831,100,100,3,
756,0003-12-01T00:00:00,2,828,100,100,3,
757,0003-12-01T00:00:00,2,827,100,100,3,
758,0004-01-01T00:00:00,2,3,100,100,3,
759,0004-01-01T00:00:00,2,13,100,100,3,
760,0004-01-01T00:00:00,2,18,100,100,2,
761,0004-01-01T00:00:00,2,12,100,100,3,
762,0004-01-01T00:00:00,2,23,100,100,3,
763,0004-01-01T00:00:00,2,4,91,92,1,CoworkerOf
764,0004-01-01T00:00:00,2,32,100,100,2,
765,0004-01-01T00:00:00,2,7,-100,-100,3,
766,0004-01-01T00:00:00,2,159,100,100,3,
767,0004-01-01T00:00:00,2,6,100,100,3,
768,0004-01-01T00:00:00,2,20,100,100,3,
769,0004-01-01T00:00:00,2,161,100,100,3,
770,0004-01-01T00:00:00,2,131,100,100,2,
771,0004-01-01T00:00:00,2,148,100,100,3,
772,0004-01-01T00:00:00,2,130,100,100,2,
773,0004-01-01T00:00:00,2,166,100,100,3,
774,0004-01-01T00:00:00,2,162,79,80,1,
775,0004-01-01T00:00:00,2,140,76,77,1,
776,0004-01-01T00:00:00,2,134,100,100,3,
777,0004-01-01T00:00:00,2,467,100,100,3,
778,0004-01-01T00:00:00,2,447,100,100,3,
779,0004-01-01T00:00:00,2,448,100,100,3,
780,0004-01-01T00:00:00,2,22,100,100,3,EmployeeOf
781,0004-01-01T00:00:00,2,458,100,100,3,
782,0004-01-01T00:00:00,2,468,100,100,3,
783,0004-01-01T00:00:00,2,471,100,100,2,
784,0004-01-01T00:00:00,2,26,100,100,3,
785,0004-01-01T00:00:00,2,452,100,100,3,
786,0004-01-01T00:00:00,2,831,100,100,3,
787,0004-01-01T00:00:00,2,828,100,100,3,
788,0004-01-01T00:00:00,2,827,100,100,3,
789,0004-02-01T00:00:00,2,3,100,100,3,
790,0004-02-01T00:00:00,2,13,100,100,3,
791,0004-02-01T00:00:00,2,18,100,100,2,
792,0004-02-01T00:00:00,2,12,100,100,3,
793,0004-02-01T00:00:00,2,23,100,100,3,
794,0004-02-01T00:00:00,2,4,94,95,1,CoworkerOf
795,0004-02-01T00:00:00,2,32,100,100,2,
796,0004-02-01T00:00:00,2,7,-100,-100,3,
797,0004-02-01T00:00:00,2,159,100,100,3,
798,0004-02-01T00:00:00,2,6,100,100,3,
799,0004-02-01T00:00:00,2,20,100,100,3,
